Track,TestCase,Matcher,Label Left,Comment Left,Type Left,URI Left,Relation,Confidence (Matcher),URI Right,Label Right,Comment Right,Type Right,Residual True Positive,Evaluation Result
dh,tadirah-unesco,matcha.tar.gz,[],[],"[""owl:NamedIndividual"",""skos:Concept""]",https://vocabs.dariah.eu/tadirah/editing,=,0.8909999999999999,http://vocabularies.unesco.org/thesaurus/concept4200,[],[],"[""skos:Concept""]",true,true positive
dh,tadirah-unesco,matcha.tar.gz,[],[],"[""owl:NamedIndividual"",""skos:Concept""]",https://vocabs.dariah.eu/tadirah/abstractThinking,=,0.6487611428571429,http://vocabularies.unesco.org/thesaurus/concept1022,[],[],"[""skos:Concept""]",false,false positive
dh,tadirah-unesco,matcha.tar.gz,[],[],"[""owl:NamedIndividual"",""skos:Concept""]",https://vocabs.dariah.eu/tadirah/photographing,=,0.6483481165048545,http://vocabularies.unesco.org/thesaurus/concept11166,[],[],"[""skos:Concept""]",false,false positive
dh,tadirah-unesco,matcha.tar.gz,[],[],"[""owl:NamedIndividual"",""skos:Concept""]",https://vocabs.dariah.eu/tadirah/videoConference,=,0.6050454545454546,http://vocabularies.unesco.org/thesaurus/concept6086,[],[],"[""skos:Concept""]",false,false positive
dh,tadirah-unesco,matcha.tar.gz,[],[],"[""owl:NamedIndividual"",""skos:Concept""]",https://vocabs.dariah.eu/tadirah/digitalPublishing,=,0.0,http://vocabularies.unesco.org/thesaurus/concept6021,[],[],"[""skos:Concept""]",true,false negative
dh,tadirah-unesco,matcha.tar.gz,[],[],"[""owl:NamedIndividual"",""skos:Concept""]",https://vocabs.dariah.eu/tadirah/opticalCharacterRecognition,=,0.792,http://vocabularies.unesco.org/thesaurus/concept4954,[],[],"[""skos:Concept""]",true,true positive
dh,tadirah-unesco,matcha.tar.gz,[],[],"[""owl:NamedIndividual"",""skos:Concept""]",https://vocabs.dariah.eu/tadirah/finding,=,0.6166089512799339,http://vocabularies.unesco.org/thesaurus/concept3939,[],[],"[""skos:Concept""]",false,false positive
dh,tadirah-unesco,matcha.tar.gz,[],[],"[""owl:NamedIndividual"",""skos:Concept""]",https://vocabs.dariah.eu/tadirah/programming,=,0.0,http://vocabularies.unesco.org/thesaurus/concept521,[],[],"[""skos:Concept""]",true,false negative
dh,tadirah-unesco,matcha.tar.gz,[],[],"[""owl:NamedIndividual"",""skos:Concept""]",https://vocabs.dariah.eu/tadirah/cataloging,=,0.7232091428571429,http://vocabularies.unesco.org/thesaurus/concept3799,[],[],"[""skos:Concept""]",true,true positive
dh,pactols-parthenos,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://ark.frantiq.fr/ark:/26678/pcrtVhTRix41ic,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/32286,[],[],"[""skos:Concept""]",true,true positive
dh,pactols-parthenos,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://ark.frantiq.fr/ark:/26678/pcrtXGgQa70ZVU,=,0.8,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/32971,[],[],"[""skos:Concept""]",true,true positive
dh,pactols-parthenos,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://ark.frantiq.fr/ark:/26678/pcrtKl3VI9w0s6,=,0.86,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/32315,[],[],"[""skos:Concept""]",false,false positive
dh,pactols-parthenos,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://ark.frantiq.fr/ark:/26678/pcrtxKnfzXYMxK,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/32324,[],[],"[""skos:Concept""]",true,true positive
dh,pactols-parthenos,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://ark.frantiq.fr/ark:/26678/pcrtHIjtOg1P75,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/32228,[],[],"[""skos:Concept""]",true,true positive
dh,pactols-parthenos,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://ark.frantiq.fr/ark:/26678/pcrt3S7lIydczN,=,0.8,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/32889,[],[],"[""skos:Concept""]",false,false positive
dh,pactols-parthenos,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://ark.frantiq.fr/ark:/26678/pcrtF9P4mbuyGk,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/32655,[],[],"[""skos:Concept""]",true,true positive
dh,pactols-parthenos,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://ark.frantiq.fr/ark:/26678/pcrtAqKgmvERHQ,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/32641,[],[],"[""skos:Concept""]",true,true positive
dh,pactols-parthenos,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://ark.frantiq.fr/ark:/26678/pcrt3FTqaIdbpb,=,0.9,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/32941,[],[],"[""skos:Concept""]",false,false positive
dh,pactols-parthenos,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://ark.frantiq.fr/ark:/26678/pcrtms2OAv82PY,=,0.82,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/32949,[],[],"[""skos:Concept""]",false,false positive
dh,pactols-parthenos,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://ark.frantiq.fr/ark:/26678/pcrtkeLpJpVN4t,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/32490,[],[],"[""skos:Concept""]",true,true positive
dh,pactols-parthenos,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://ark.frantiq.fr/ark:/26678/pcrtNU9yWjKe6U,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/32636,[],[],"[""skos:Concept""]",false,false positive
dh,pactols-parthenos,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://ark.frantiq.fr/ark:/26678/pcrt66PQUHwXaw,=,0.75,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/32236,[],[],"[""skos:Concept""]",false,false positive
dh,pactols-parthenos,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://ark.frantiq.fr/ark:/26678/pcrtx4sFxmENjb,=,0.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/32867,[],[],"[""skos:Concept""]",true,false negative
dh,pactols-parthenos,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://ark.frantiq.fr/ark:/26678/pcrt9PJh9aTXv4,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/32349,[],[],"[""skos:Concept""]",true,true positive
dh,pactols-parthenos,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://ark.frantiq.fr/ark:/26678/pcrtgWbicZTgZe,=,0.75,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/32236,[],[],"[""skos:Concept""]",false,false positive
dh,pactols-parthenos,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://ark.frantiq.fr/ark:/26678/pcrtfUWF9GVr4q,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/32290,[],[],"[""skos:Concept""]",true,true positive
dh,pactols-parthenos,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://ark.frantiq.fr/ark:/26678/pcrt5ecRHjSZTM,=,0.77,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/32949,[],[],"[""skos:Concept""]",false,false positive
dh,pactols-parthenos,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://ark.frantiq.fr/ark:/26678/pcrt5MQsnfNDTD,=,0.8,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/32668,[],[],"[""skos:Concept""]",false,false positive
dh,pactols-parthenos,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://ark.frantiq.fr/ark:/26678/pcrtdreB1dmB38,=,0.9,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/32953,[],[],"[""skos:Concept""]",false,false positive
dh,pactols-parthenos,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://ark.frantiq.fr/ark:/26678/pcrtKei7jxhn32,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/32207,[],[],"[""skos:Concept""]",false,false positive
dh,pactols-parthenos,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://ark.frantiq.fr/ark:/26678/pcrtjMFrjr1utW,=,0.84,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/32889,[],[],"[""skos:Concept""]",false,false positive
dh,pactols-parthenos,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://ark.frantiq.fr/ark:/26678/pcrts62Z2hl4ux,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/32910,[],[],"[""skos:Concept""]",true,true positive
dh,pactols-parthenos,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://ark.frantiq.fr/ark:/26678/crtdVpqD9Y6ym,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/32318,[],[],"[""skos:Concept""]",true,true positive
dh,pactols-parthenos,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://ark.frantiq.fr/ark:/26678/pcrtQpKQcDolxc,=,0.78,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/32514,[],[],"[""skos:Concept""]",false,false positive
dh,pactols-parthenos,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://ark.frantiq.fr/ark:/26678/pcrt36pke8yWxW,=,0.8,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/32635,[],[],"[""skos:Concept""]",false,false positive
dh,pactols-parthenos,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://ark.frantiq.fr/ark:/26678/pcrtoeb7huexQ8,=,0.83,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/32594,[],[],"[""skos:Concept""]",false,false positive
dh,defc-pactols,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/defcthesaurus/enclosure_wall/5.3,=,0.89,https://ark.frantiq.fr/ark:/26678/pcrtKei7jxhn32,[],[],"[""skos:Concept""]",false,false positive
dh,defc-pactols,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/defcthesaurus/circular/5.2,=,0.84,https://ark.frantiq.fr/ark:/26678/pcrt9gfvI45Kcj,[],[],"[""skos:Concept""]",false,false positive
dh,defc-pactols,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/defcthesaurus/next_to_cave/5.4,=,1.0,https://ark.frantiq.fr/ark:/26678/pcrtxKnfzXYMxK,[],[],"[""skos:Concept""]",false,false positive
dh,defc-pactols,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/defcthesaurus/site,=,0.77,https://ark.frantiq.fr/ark:/26678/pcrtoeb7huexQ8,[],[],"[""skos:Concept""]",false,false positive
dh,defc-pactols,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/defcthesaurus/grinding_stone/4.52,=,0.81,https://ark.frantiq.fr/ark:/26678/pcrt1FD59O4eTz,[],[],"[""skos:Concept""]",false,false positive
dh,defc-pactols,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/defcthesaurus/grooved/5.123,=,0.8,https://ark.frantiq.fr/ark:/26678/pcrtVgXu5JJGUg,[],[],"[""skos:Concept""]",false,false positive
dh,defc-pactols,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/defcthesaurus/enclosure_undetermined/5.7,=,0.76,https://ark.frantiq.fr/ark:/26678/pcrtKei7jxhn32,[],[],"[""skos:Concept""]",false,false positive
dh,defc-pactols,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/defcthesaurus/fireplace/5.1,=,1.0,https://ark.frantiq.fr/ark:/26678/pcrtJUwAaZ7Nz9,[],[],"[""skos:Concept""]",true,true positive
dh,defc-pactols,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/defcthesaurus/waste_pit/5.20,=,1.0,https://ark.frantiq.fr/ark:/26678/pcrtp5Wcpmp9I3,[],[],"[""skos:Concept""]",true,true positive
dh,defc-pactols,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/defcthesaurus/pile_dwelling/5.4,=,1.0,https://ark.frantiq.fr/ark:/26678/pcrt5MQsnfNDTD,[],[],"[""skos:Concept""]",true,true positive
dh,defc-pactols,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/defcthesaurus/cave/3.1,=,1.0,https://ark.frantiq.fr/ark:/26678/pcrtxKnfzXYMxK,[],[],"[""skos:Concept""]",true,true positive
dh,defc-pactols,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/defcthesaurus/plain/2.7,=,0.75,https://ark.frantiq.fr/ark:/26678/pcrt7XYoF5la6b,[],[],"[""skos:Concept""]",false,false positive
dh,defc-pactols,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/defcthesaurus/tell/4.2,=,1.0,https://ark.frantiq.fr/ark:/26678/pcrtx4sFxmENjb,[],[],"[""skos:Concept""]",true,true positive
dh,defc-pactols,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/defcthesaurus/ritual/4.079,=,0.88,https://ark.frantiq.fr/ark:/26678/pcrthcbe2XySTb,[],[],"[""skos:Concept""]",false,false positive
dh,defc-pactols,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/defcthesaurus/shell/3.6,=,0.78,https://ark.frantiq.fr/ark:/26678/pcrtKZYwYOkWlK,[],[],"[""skos:Concept""]",false,false positive
dh,defc-pactols,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/defcthesaurus/pit/5.4,=,1.0,https://ark.frantiq.fr/ark:/26678/pcrtms2OAv82PY,[],[],"[""skos:Concept""]",true,true positive
dh,defc-pactols,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/defcthesaurus/hearth/5.3,=,1.0,https://ark.frantiq.fr/ark:/26678/pcrtJUwAaZ7Nz9,[],[],"[""skos:Concept""]",true,true positive
dh,defc-pactols,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/defcthesaurus/grave/3.071,=,0.75,https://ark.frantiq.fr/ark:/26678/pcrt66PQUHwXaw,[],[],"[""skos:Concept""]",false,false positive
dh,defc-pactols,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/defcthesaurus/enclosure_rampart/5.2,=,0.83,https://ark.frantiq.fr/ark:/26678/pcrtKei7jxhn32,[],[],"[""skos:Concept""]",false,false positive
dh,defc-pactols,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/defcthesaurus/cairn/5.8,=,1.0,https://ark.frantiq.fr/ark:/26678/pcrtAqKgmvERHQ,[],[],"[""skos:Concept""]",true,true positive
dh,defc-pactols,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/defcthesaurus/settlement_enclosure/4.073,=,0.79,https://ark.frantiq.fr/ark:/26678/pcrtKei7jxhn32,[],[],"[""skos:Concept""]",true,true positive
dh,defc-pactols,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/defcthesaurus/enclosure_ditch/5.1,=,0.87,https://ark.frantiq.fr/ark:/26678/pcrtKei7jxhn32,[],[],"[""skos:Concept""]",false,false positive
dh,defc-pactols,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/defcthesaurus/settlement/2.4,=,0.83,https://ark.frantiq.fr/ark:/26678/pcrtRIPguI6ugI,[],[],"[""skos:Concept""]",false,false positive
dh,defc-pactols,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/defcthesaurus/stone/2.1,=,0.8,https://ark.frantiq.fr/ark:/26678/pcrt1FD59O4eTz,[],[],"[""skos:Concept""]",false,false positive
dh,defc-pactols,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/defcthesaurus/painted/4.239,=,0.87,https://ark.frantiq.fr/ark:/26678/pcrtiaQHMzQVGS,[],[],"[""skos:Concept""]",false,false positive
dh,defc-pactols,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/defcthesaurus/grave/3.071,=,0.75,https://ark.frantiq.fr/ark:/26678/pcrtgWbicZTgZe,[],[],"[""skos:Concept""]",false,false positive
dh,defc-pactols,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/defcthesaurus/site,=,0.8,https://ark.frantiq.fr/ark:/26678/pcrt36pke8yWxW,[],[],"[""skos:Concept""]",false,false positive
dh,defc-pactols,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/defcthesaurus/finds_material/1.01,=,0.77,https://ark.frantiq.fr/ark:/26678/pcrtXOuO8FKGbe,[],[],"[""skos:Concept""]",false,false positive
dh,defc-pactols,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/defcthesaurus/rock_shelter/3.2,=,1.0,https://ark.frantiq.fr/ark:/26678/pcrtkeLpJpVN4t,[],[],"[""skos:Concept""]",true,true positive
dh,defc-pactols,logmap-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/defcthesaurus/in_cave/5.3,=,1.0,https://ark.frantiq.fr/ark:/26678/pcrtxKnfzXYMxK,[],[],"[""skos:Concept""]",false,false positive
dh,oeai-parthenos,logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/oeai-cultural-periods/concept23226,=,0.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7238,[],[],"[""skos:Concept""]",true,false negative
dh,oeai-parthenos,logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/oeai-cultural-periods/concept23271,=,0.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7140,[],[],"[""skos:Concept""]",true,false negative
dh,oeai-parthenos,logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/oeai-cultural-periods/concept23536,=,0.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7087,[],[],"[""skos:Concept""]",true,false negative
dh,oeai-parthenos,logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/oeai-cultural-periods/concept23316,=,0.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7237,[],[],"[""skos:Concept""]",true,false negative
dh,oeai-parthenos,logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/oeai-cultural-periods/concept23502,=,0.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7233,[],[],"[""skos:Concept""]",true,false negative
dh,oeai-parthenos,logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/oeai-cultural-periods/concept23195,=,0.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7236,[],[],"[""skos:Concept""]",true,false negative
dh,oeai-parthenos,logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/oeai-cultural-periods/concept23553,=,0.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7142,[],[],"[""skos:Concept""]",true,false negative
dh,oeai-parthenos,logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/oeai-cultural-periods/concept23196,=,0.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7139,[],[],"[""skos:Concept""]",true,false negative
dh,oeai-parthenos,logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/oeai-cultural-periods/concept23498,=,0.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7171,[],[],"[""skos:Concept""]",true,false negative
dh,oeai-parthenos,logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/oeai-cultural-periods/concept23256,=,0.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7130,[],[],"[""skos:Concept""]",true,false negative
dh,oeai-parthenos,logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/oeai-cultural-periods/concept23503,=,0.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7249,[],[],"[""skos:Concept""]",true,false negative
dh,oeai-parthenos,logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],"[""skos:Concept""]",https://vocabs.acdh.oeaw.ac.at/oeai-cultural-periods/concept23314,=,0.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7114,[],[],"[""skos:Concept""]",true,false negative
